state,district,hindi_state,hindi_district,kannada_state,kannada_district,telugu_state,telugu_district,malayalam_state,malayalam_district,tamil_state,tamil_district,marathi_state,marathi_district,gujarati_state,gujarati_district,punjabi_state,punjabi_district,bengali_state,bengali_district,assamese_state,assamese_district,odia_state,odia_district
Uttar Pradesh,Hardoi,उत्तर प्रदेश,हरदोई,ಉತ್ತರ ಪ್ರದೇಶ,ಹರದೋಈ,ఉత్తర ప్రదేశ,హరదోఈ,ഉത്തര പ്രദേശ,ഹരദോഈ,உத்தர ப்ரதேஶ,ஹரதோஈ,उत्तर प्रदेश,हरदोई,ઉત્તર પ્રદેશ,હરદોઈ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਹਰਦੋਈ,উত্তর প্রদেশ,হরদোঈ,উত্তৰ প্ৰদেশ,হৰদোঈ,ଉତ୍ତର ପ୍ରଦେଶ,ହରଦୋଈ
Uttar Pradesh,Hathras,उत्तर प्रदेश,हाथरस,ಉತ್ತರ ಪ್ರದೇಶ,ಹಾಥರಸ,ఉత్తర ప్రదేశ,హాథరస,ഉത്തര പ്രദേശ,ഹാഥരസ,உத்தர ப்ரதேஶ,ஹாதரஸ,उत्तर प्रदेश,हाथरस,ઉત્તર પ્રદેશ,હાથરસ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਹਾਥਰਸ,উত্তর প্রদেশ,হাথরস,উত্তৰ প্ৰদেশ,হাথৰস,ଉତ୍ତର ପ୍ରଦେଶ,ହାଥରସ
Uttar Pradesh,Jalaun,उत्तर प्रदेश,जालौन,ಉತ್ತರ ಪ್ರದೇಶ,ಜಾಲೌನ,ఉత్తర ప్రదేశ,జాలౌన,ഉത്തര പ്രദേശ,ജാലൌന,உத்தர ப்ரதேஶ,ஜாலௌந,उत्तर प्रदेश,जालौन,ઉત્તર પ્રદેશ,જાલૌન,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਜਾਲੌਨ,উত্তর প্রদেশ,জালৌন,উত্তৰ প্ৰদেশ,জালৌন,ଉତ୍ତର ପ୍ରଦେଶ,ଜାଲୌନ
Uttar Pradesh,Jaunpur,उत्तर प्रदेश,जौनपुर,ಉತ್ತರ ಪ್ರದೇಶ,ಜೌನಪುರ,ఉత్తర ప్రదేశ,జౌనపుర,ഉത്തര പ്രദേശ,ജൌനപുര,உத்தர ப்ரதேஶ,ஜௌநபுர,उत्तर प्रदेश,जौनपुर,ઉત્તર પ્રદેશ,જૌનપુર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਜੌਨਪੁਰ,উত্তর প্রদেশ,জৌনপুর,উত্তৰ প্ৰদেশ,জৌনপুৰ,ଉତ୍ତର ପ୍ରଦେଶ,ଜୌନପୁର
Uttar Pradesh,Jhansi,उत्तर प्रदेश,झांसी,ಉತ್ತರ ಪ್ರದೇಶ,ಝಾಂಸೀ,ఉత్తర ప్రదేశ,ఝాంసీ,ഉത്തര പ്രദേശ,ഝാംസീ,உத்தர ப்ரதேஶ,சாந்ஸீ,उत्तर प्रदेश,झांसी,ઉત્તર પ્રદેશ,ઝાંસી,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਝਾਂਸੀ,উত্তর প্রদেশ,ঝাংসী,উত্তৰ প্ৰদেশ,ঝাংসী,ଉତ୍ତର ପ୍ରଦେଶ,ଝାଂସୀ
Uttar Pradesh,Kannauj,उत्तर प्रदेश,कन्नौज,ಉತ್ತರ ಪ್ರದೇಶ,ಕನ್ನೌಜ,ఉత్తర ప్రదేశ,కన్నౌజ,ഉത്തര പ്രദേശ,കന്നൌജ,உத்தர ப்ரதேஶ,கந்நௌஜ,उत्तर प्रदेश,कन्नौज,ઉત્તર પ્રદેશ,કન્નૌજ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਕਨ੍ਨੌਜ,উত্তর প্রদেশ,কন্নৌজ,উত্তৰ প্ৰদেশ,কন্নৌজ,ଉତ୍ତର ପ୍ରଦେଶ,କନ୍ନୌଜ
Uttar Pradesh,Kanpur Dehat,उत्तर प्रदेश,कानपुर देहात,ಉತ್ತರ ಪ್ರದೇಶ,ಕಾನಪುರ ದೇಹಾತ,ఉత్తర ప్రదేశ,కానపుర దేహాత,ഉത്തര പ്രദേശ,കാനപുര ദേഹാത,உத்தர ப்ரதேஶ,காநபுர தேஹாத,उत्तर प्रदेश,कानपुर देहात,ઉત્તર પ્રદેશ,કાનપુર દેહાત,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਕਾਨਪੁਰ ਦੇਹਾਤ,উত্তর প্রদেশ,কানপুর দেহাত,উত্তৰ প্ৰদেশ,কানপুৰ দেহাত,ଉତ୍ତର ପ୍ରଦେଶ,କାନପୁର ଦେହାତ
Uttar Pradesh,Kanpur Nagar,उत्तर प्रदेश,कानपुर नगर,ಉತ್ತರ ಪ್ರದೇಶ,ಕಾನಪುರ ನಗರ,ఉత్తర ప్రదేశ,కానపుర నగర,ഉത്തര പ്രദേശ,കാനപുര നഗര,உத்தர ப்ரதேஶ,காநபுர நகர,उत्तर प्रदेश,कानपुर नगर,ઉત્તર પ્રદેશ,કાનપુર નગર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਕਾਨਪੁਰ ਨਗਰ,উত্তর প্রদেশ,কানপুর নগর,উত্তৰ প্ৰদেশ,কানপুৰ নগৰ,ଉତ୍ତର ପ୍ରଦେଶ,କାନପୁର ନଗର
Uttar Pradesh,Kasganj,उत्तर प्रदेश,कासगंज,ಉತ್ತರ ಪ್ರದೇಶ,ಕಾಸಗಂಜ,ఉత్తర ప్రదేశ,కాసగంజ,ഉത്തര പ്രദേശ,കാസഗംജ,உத்தர ப்ரதேஶ,காஸகஞ்ஜ,उत्तर प्रदेश,कासगंज,ઉત્તર પ્રદેશ,કાસગંજ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਕਾਸਗਂਜ,উত্তর প্রদেশ,কাসগংজ,উত্তৰ প্ৰদেশ,কাসগংজ,ଉତ୍ତର ପ୍ରଦେଶ,କାସଗଂଜ
Uttar Pradesh,Kaushambi,उत्तर प्रदेश,कौशांबी,ಉತ್ತರ ಪ್ರದೇಶ,ಕೌಶಾಂಬೀ,ఉత్తర ప్రదేశ,కౌశాంబీ,ഉത്തര പ്രദേശ,കൌശാംബീ,உத்தர ப்ரதேஶ,கௌஶாம்பீ,उत्तर प्रदेश,कौशांबी,ઉત્તર પ્રદેશ,કૌશાંબી,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਕੌਸ਼ਾਂਬੀ,উত্তর প্রদেশ,কৌশাংবী,উত্তৰ প্ৰদেশ,কৌশাংবী,ଉତ୍ତର ପ୍ରଦେଶ,କୌଶାଂବୀ
Uttar Pradesh,Kheri,उत्तर प्रदेश,खीरी,ಉತ್ತರ ಪ್ರದೇಶ,ಖೀರೀ,ఉత్తర ప్రదేశ,ఖీరీ,ഉത്തര പ്രദേശ,ഖീരീ,உத்தர ப்ரதேஶ,கீரீ,उत्तर प्रदेश,खीरी,ઉત્તર પ્રદેશ,ખીરી,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਖੀਰੀ,উত্তর প্রদেশ,খীরী,উত্তৰ প্ৰদেশ,খীৰী,ଉତ୍ତର ପ୍ରଦେଶ,ଖୀରୀ
Uttar Pradesh,Kushi Nagar,उत्तर प्रदेश,कुशीनगर,ಉತ್ತರ ಪ್ರದೇಶ,ಕುಶೀನಗರ,ఉత్తర ప్రదేశ,కుశీనగర,ഉത്തര പ്രദേശ,കുശീനഗര,உத்தர ப்ரதேஶ,குஶீநகர,उत्तर प्रदेश,कुशीनगर,ઉત્તર પ્રદેશ,કુશીનગર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਕੁਸ਼ੀਨਗਰ,উত্তর প্রদেশ,কুশীনগর,উত্তৰ প্ৰদেশ,কুশীনগৰ,ଉତ୍ତର ପ୍ରଦେଶ,କୁଶୀନଗର
Uttar Pradesh,Lalitpur,उत्तर प्रदेश,ललितपुर,ಉತ್ತರ ಪ್ರದೇಶ,ಲಲಿತಪುರ,ఉత్తర ప్రదేశ,లలితపుర,ഉത്തര പ്രദേശ,ലലിതപുര,உத்தர ப்ரதேஶ,லலிதபுர,उत्तर प्रदेश,ललितपुर,ઉત્તર પ્રદેશ,લલિતપુર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਲਲਿਤਪੁਰ,উত্তর প্রদেশ,ললিতপুর,উত্তৰ প্ৰদেশ,ললিতপুৰ,ଉତ୍ତର ପ୍ରଦେଶ,ଲଲିତପୁର
Uttar Pradesh,Lucknow,उत्तर प्रदेश,लखनऊ,ಉತ್ತರ ಪ್ರದೇಶ,ಲಖನಊ,ఉత్తర ప్రదేశ,లఖనఊ,ഉത്തര പ്രദേശ,ലഖനഊ,உத்தர ப்ரதேஶ,லகநஊ,उत्तर प्रदेश,लखनऊ,ઉત્તર પ્રદેશ,લખનઊ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਲਖਨਊ,উত্তর প্রদেশ,লখনঊ,উত্তৰ প্ৰদেশ,লখনঊ,ଉତ୍ତର ପ୍ରଦେଶ,ଲଖନଊ
Uttar Pradesh,Maharajganj,उत्तर प्रदेश,महराजगंज,ಉತ್ತರ ಪ್ರದೇಶ,ಮಹರಾಜಗಂಜ,ఉత్తర ప్రదేశ,మహరాజగంజ,ഉത്തര പ്രദേശ,മഹരാജഗംജ,உத்தர ப்ரதேஶ,மஹராஜகஞ்ஜ,उत्तर प्रदेश,महराजगंज,ઉત્તર પ્રદેશ,મહરાજગંજ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮਹਰਾਜਗਂਜ,উত্তর প্রদেশ,মহরাজগংজ,উত্তৰ প্ৰদেশ,মহৰাজগংজ,ଉତ୍ତର ପ୍ରଦେଶ,ମହରାଜଗଂଜ
Uttar Pradesh,Mahoba,उत्तर प्रदेश,महोबा,ಉತ್ತರ ಪ್ರದೇಶ,ಮಹೋಬಾ,ఉత్తర ప్రదేశ,మహోబా,ഉത്തര പ്രദേശ,മഹോബാ,உத்தர ப்ரதேஶ,மஹோபா,उत्तर प्रदेश,महोबा,ઉત્તર પ્રદેશ,મહોબા,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮਹੋਬਾ,উত্তর প্রদেশ,মহোবা,উত্তৰ প্ৰদেশ,মহোবা,ଉତ୍ତର ପ୍ରଦେଶ,ମହୋବା
Uttar Pradesh,Mainpuri,उत्तर प्रदेश,मैनपुरी,ಉತ್ತರ ಪ್ರದೇಶ,ಮೈನಪುರೀ,ఉత్తర ప్రదేశ,మైనపురీ,ഉത്തര പ്രദേശ,മൈനപുരീ,உத்தர ப்ரதேஶ,மைநபுரீ,उत्तर प्रदेश,मैनपुरी,ઉત્તર પ્રદેશ,મૈનપુરી,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮੈਨਪੁਰੀ,উত্তর প্রদেশ,মৈনপুরী,উত্তৰ প্ৰদেশ,মৈনপুৰী,ଉତ୍ତର ପ୍ରଦେଶ,ମୈନପୁରୀ
Uttar Pradesh,Mathura,उत्तर प्रदेश,मथुरा,ಉತ್ತರ ಪ್ರದೇಶ,ಮಥುರಾ,ఉత్తర ప్రదేశ,మథురా,ഉത്തര പ്രദേശ,മഥുരാ,உத்தர ப்ரதேஶ,மதுரா,उत्तर प्रदेश,मथुरा,ઉત્તર પ્રદેશ,મથુરા,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮਥੁਰਾ,উত্তর প্রদেশ,মথুরা,উত্তৰ প্ৰদেশ,মথুৰা,ଉତ୍ତର ପ୍ରଦେଶ,ମଥୁରା
Uttar Pradesh,Mau,उत्तर प्रदेश,मऊ,ಉತ್ತರ ಪ್ರದೇಶ,ಮಊ,ఉత్తర ప్రదేశ,మఊ,ഉത്തര പ്രദേശ,മഊ,உத்தர ப்ரதேஶ,மஊ,उत्तर प्रदेश,मऊ,ઉત્તર પ્રદેશ,મઊ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮਊ,উত্তর প্রদেশ,মঊ,উত্তৰ প্ৰদেশ,মঊ,ଉତ୍ତର ପ୍ରଦେଶ,ମଊ
Uttar Pradesh,Meerut,उत्तर प्रदेश,मेरठ,ಉತ್ತರ ಪ್ರದೇಶ,ಮೇರಠ,ఉత్తర ప్రదేశ,మేరఠ,ഉത്തര പ്രദേശ,മേരഠ,உத்தர ப்ரதேஶ,மேரட,उत्तर प्रदेश,मेरठ,ઉત્તર પ્રદેશ,મેરઠ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮੇਰਠ,উত্তর প্রদেশ,মেরঠ,উত্তৰ প্ৰদেশ,মেৰঠ,ଉତ୍ତର ପ୍ରଦେଶ,ମେରଠ
Uttar Pradesh,Mirzapur,उत्तर प्रदेश,मिर्जापुर,ಉತ್ತರ ಪ್ರದೇಶ,ಮಿರ್ಜಾಪುರ,ఉత్తర ప్రదేశ,మిర్జాపుర,ഉത്തര പ്രദേശ,മിര്ജാപുര,உத்தர ப்ரதேஶ,மிர்ஜாபுர,उत्तर प्रदेश,मिर्जापुर,ઉત્તર પ્રદેશ,મિર્જાપુર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮਿਰ੍ਜਾਪੁਰ,উত্তর প্রদেশ,মির্জাপুর,উত্তৰ প্ৰদেশ,মিৰ্জাপুৰ,ଉତ୍ତର ପ୍ରଦେଶ,ମିର୍ଜାପୁର
Uttar Pradesh,Moradabad,उत्तर प्रदेश,मुरादाबाद,ಉತ್ತರ ಪ್ರದೇಶ,ಮುರಾದಾಬಾದ,ఉత్తర ప్రదేశ,మురాదాబాద,ഉത്തര പ്രദേശ,മുരാദാബാദ,உத்தர ப்ரதேஶ,முராதாபாத,उत्तर प्रदेश,मुरादाबाद,ઉત્તર પ્રદેશ,મુરાદાબાદ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮੁਰਾਦਾਬਾਦ,উত্তর প্রদেশ,মুরাদাবাদ,উত্তৰ প্ৰদেশ,মুৰাদাবাদ,ଉତ୍ତର ପ୍ରଦେଶ,ମୁରାଦାବାଦ
Uttar Pradesh,Muzaffarnagar,उत्तर प्रदेश,मुजफ्फरनगर,ಉತ್ತರ ಪ್ರದೇಶ,ಮುಜಫ್ಫರನಗರ,ఉత్తర ప్రదేశ,ముజఫ్ఫరనగర,ഉത്തര പ്രദേശ,മുജഫ്ഫരനഗര,உத்தர ப்ரதேஶ,முஜப்பரநகர,उत्तर प्रदेश,मुजफ्फरनगर,ઉત્તર પ્રદેશ,મુજફ્ફરનગર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਮੁਜਫ੍ਫਰਨਗਰ,উত্তর প্রদেশ,মুজফ্ফরনগর,উত্তৰ প্ৰদেশ,মুজফ্ফৰনগৰ,ଉତ୍ତର ପ୍ରଦେଶ,ମୁଜଫ୍ଫରନଗର
Uttar Pradesh,Pilibhit,उत्तर प्रदेश,पीलीभीत,ಉತ್ತರ ಪ್ರದೇಶ,ಪೀಲೀಭೀತ,ఉత్తర ప్రదేశ,పీలీభీత,ഉത്തര പ്രദേശ,പീലീഭീത,உத்தர ப்ரதேஶ,பீலீபீத,उत्तर प्रदेश,पीलीभीत,ઉત્તર પ્રદેશ,પીલીભીત,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਪੀਲੀਭੀਤ,উত্তর প্রদেশ,পীলীভীত,উত্তৰ প্ৰদেশ,পীলীভীত,ଉତ୍ତର ପ୍ରଦେଶ,ପୀଲୀଭୀତ
Uttar Pradesh,Pratapgarh,उत्तर प्रदेश,प्रतापगढ़,ಉತ್ತರ ಪ್ರದೇಶ,ಪ್ರತಾಪಗಢ,ఉత్తర ప్రదేశ,ప్రతాపగఢ,ഉത്തര പ്രദേശ,പ്രതാപഗഢ,உத்தர ப்ரதேஶ,ப்ரதாபகட,उत्तर प्रदेश,प्रतापगढ़,ઉત્તર પ્રદેશ,પ્રતાપગઢ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਪ੍ਰਤਾਪਗਢ,উত্তর প্রদেশ,প্রতাপগঢ,উত্তৰ প্ৰদেশ,প্ৰতাপগঢ,ଉତ୍ତର ପ୍ରଦେଶ,ପ୍ରତାପଗଢ
Uttar Pradesh,Prayagraj,उत्तर प्रदेश,प्रयागराज,ಉತ್ತರ ಪ್ರದೇಶ,ಪ್ರಯಾಗರಾಜ,ఉత్తర ప్రదేశ,ప్రయాగరాజ,ഉത്തര പ്രദേശ,പ്രയാഗരാജ,உத்தர ப்ரதேஶ,ப்ரயாகராஜ,उत्तर प्रदेश,प्रयागराज,ઉત્તર પ્રદેશ,પ્રયાગરાજ,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਪ੍ਰਯਾਗਰਾਜ,উত্তর প্রদেশ,প্রযাগরাজ,উত্তৰ প্ৰদেশ,প্ৰযাগৰাজ,ଉତ୍ତର ପ୍ରଦେଶ,ପ୍ରଯାଗରାଜ
Uttar Pradesh,Rae Bareli,उत्तर प्रदेश,रायबरेली,ಉತ್ತರ ಪ್ರದೇಶ,ರಾಯಬರೇಲೀ,ఉత్తర ప్రదేశ,రాయబరేలీ,ഉത്തര പ്രദേശ,രായബരേലീ,உத்தர ப்ரதேஶ,ராயபரேலீ,उत्तर प्रदेश,रायबरेली,ઉત્તર પ્રદેશ,રાયબરેલી,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਰਾਯਬਰੇਲੀ,উত্তর প্রদেশ,রাযবরেলী,উত্তৰ প্ৰদেশ,ৰাযবৰেলী,ଉତ୍ତର ପ୍ରଦେଶ,ରାଯବରେଲୀ
Uttar Pradesh,Rampur,उत्तर प्रदेश,रामपुर,ಉತ್ತರ ಪ್ರದೇಶ,ರಾಮಪುರ,ఉత్తర ప్రదేశ,రామపుర,ഉത്തര പ്രദേശ,രാമപുര,உத்தர ப்ரதேஶ,ராமபுர,उत्तर प्रदेश,रामपुर,ઉત્તર પ્રદેશ,રામપુર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਰਾਮਪੁਰ,উত্তর প্রদেশ,রামপুর,উত্তৰ প্ৰদেশ,ৰামপুৰ,ଉତ୍ତର ପ୍ରଦେଶ,ରାମପୁର
Uttar Pradesh,Saharanpur,उत्तर प्रदेश,सहारनपुर,ಉತ್ತರ ಪ್ರದೇಶ,ಸಹಾರನಪುರ,ఉత్తర ప్రదేశ,సహారనపుర,ഉത്തര പ്രദേശ,സഹാരനപുര,உத்தர ப்ரதேஶ,ஸஹாரநபுர,उत्तर प्रदेश,सहारनपुर,ઉત્તર પ્રદેશ,સહારનપુર,ਉਤ੍ਤਰ ਪ੍ਰਦੇਸ਼,ਸਹਾਰਨਪੁਰ,উত্তর প্রদেশ,সহারনপুর,উত্তৰ প্ৰদেশ,সহাৰনপুৰ,ଉତ୍ତର ପ୍ରଦେଶ,ସହାରନପୁର
